text,line,start_pos,end_pos,file,label_struck
The team verified whether the licensee conducted appropriate evaluations that demonstrated the time-dependent aging effects continued to meet design requirements throughout the period of extended operation.,166,1909,2115,ML14087A338.txt,U
b.,166,2115,2117,ML14087A338.txt,U
Findings and Observations,166,2117,2142,ML14087A338.txt,U
1,168,0,2,ML14087A338.txt,U
"16.3.1 Reactor Vessel Neutron Embrittlement (17850) For the extension of plant service-life from 40 years to 60 years, the licensee identified neutron embrittlement of the beltline region, including pressurized thermal shock and Charpy upper-shelf energy reduction as requiring a time-limited aging analysis.",168,2,310,ML14087A338.txt,U
"The team reviewed license renewal program documents, regulatory requirements, surveillance tests, engineering reports, and industry studies.",168,310,450,ML14087A338.txt,U
The team interviewed - 41 -,168,450,477,ML14087A338.txt,U
license renewal personnel and the program owner.,170,0,49,ML14087A338.txt,U
This time-limited aging analysis has a companion aging management program and was monitored by the licensee in accordance with the technical specifications.,170,49,205,ML14087A338.txt,U
"The team determined that the licensee was performing an evaluation to demonstrate that the reactor vessel operating period could be extended from the 31.2 to 54 effective full power years, which would allow operation through the end of the period of extended operation.",170,205,474,ML14087A338.txt,U
Technical Specification 3.4.3 provided the analysis of the pressure and temperature limitations for reactor operations for 31 effective full power years.,170,474,627,ML14087A338.txt,U
"Based on operating history of the plant, the licensee determined that they would achieve 31 effective full power years in 2015.",170,627,754,ML14087A338.txt,U
The licensee stated they planned to submit a Technical Specification Amendment request in June 2014 that justified extending the pressure temperature operating limits to 54 effective full power years.,170,754,954,ML14087A338.txt,U
The team determined the licensee used the Reactor Vessel Integrity Program aging management program to ensure that the time dependent parameters used in the timelimited aging analysis evaluations for pressurized thermal shock and Charpy upper-shelf energy reduction remained valid through the period of extended operation.,170,954,1276,ML14087A338.txt,U
"Although the licensee would revise Technical specification 3.4.3 or shut down prior to exceeding 31 effective full power years, the team concluded the licensee had not met the conditions for meeting this time-limited aging analysis prior to the period of extended operation.",170,1276,1550,ML14087A338.txt,P
"Similarly, the team concluded that the licensee had not met Commitment 17850 prior to the period of extended operation.",170,1550,1669,ML14087A338.txt,P
The team will review this commitment during the Phase 3 inspection.,170,1669,1736,ML14087A338.txt,U
2,170,1736,1738,ML14087A338.txt,U
"16.3.2 Metal Fatigue (17876) For the extension of plant service-life from 40 years to 60 years, the licensee identified metal fatigue resulting from thermal transient cyclic loads as a time-limited aging analysis.",170,1738,1951,ML14087A338.txt,U
The time-limited aging analysis required fatigue evaluations to remain valid for the period of extended operation.,170,1951,2065,ML14087A338.txt,U
The licensee updated their fatigue stress analyses to account for monitoring or tracking of actual operating cycles to ensure sufficient margins existed such that the allowable cycles would not be exceeded.,170,2065,2271,ML14087A338.txt,U
The team verified that the licensee continued to maintain transient cycle logging to ensure the fatigue analysis assumptions remained valid during the period of extended operation.,170,2271,2451,ML14087A338.txt,U
"The licensee evaluated the potential for fatigue cracking of the pressurizer surge line, the makeup/high pressure injection nozzles, and the decay heat removal ASME Class 1 piping using the method and environmental fatigue data provided in NUREG/CR-5704, ""Effects of LWR Coolant Environments on Fatigue Design Curves of Austenitic Stainless Steels,"" dated April 1999 and NUREG/CR-6260, ""Application of NUREG/CR-5999, `Interim Fatigue Curves to Selected Nuclear Power Plant Components.'""",170,2451,2937,ML14087A338.txt,U
The team verified that the licensee had developed a comprehensive method to count fatigue cycles based on plant conditions.,170,2937,3060,ML14087A338.txt,U
"Procedure OP-1010.010, ""Unit One Transient Cycle Logging and Reporting,"" Revision 8, described the specific plant conditions (e.g., time of injection, pressures, power level, and temperatures) that resulted in a cycle count for the piping and components being monitored.",170,3060,3330,ML14087A338.txt,U
The team verified that the licensee projected the cycle counts based on historical performance and confirmed that the cycle counts would not exceed any limits by the end of the period of extended operation if the - 42 -,170,3330,3549,ML14087A338.txt,U
cycle count rates remained consistent with past performance.,172,0,61,ML14087A338.txt,U
The licensee identified that Unit 1 had experienced two cool down transients and one reactor trip from greater than 20 percent power.,172,61,194,ML14087A338.txt,U
"Although the licensee had not generated the 2013 fatigue cycle count report, the team reviewed the power level changes and discussed the types of power level changes that would result in cycle counts.",172,194,394,ML14087A338.txt,U
The team determined that the licensee appropriately evaluated the transients and counted the cumulative cycles.,172,394,505,ML14087A338.txt,U
The licensee met Commitment 17876 prior to entering the period of extended operation.,172,505,590,ML14087A338.txt,U
3,172,590,592,ML14087A338.txt,U
"16.3.3 Environmental Qualification Program (17869) For the extension of plant service-life from 40 years to 60 years, the environmental qualification program and the continued qualification of long-lived, passive and active electrical components and commodities located in harsh environments were required to be monitored.",172,592,914,ML14087A338.txt,U
